ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.164586,0.05283,0.580023,0.926038
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.464245,0.0,0.713961,0.501887
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.471056,0.058868,0.835414,0.951698
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.677639,0.0,0.877412,0.146415
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.735528,0.024151,0.998865,0.769811
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.0,0.0,0.998865,0.999245
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.22588,0.851321,0.334847,0.916226
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.326901,0.835472,0.520999,0.885283
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.464245,0.902642,0.670829,0.94566
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.644722,0.89283,0.724177,0.933585
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.724177,0.70717,0.810443,0.746415
8c06ace664baf7bb,https://c4.staticflickr.com/7/6030/5965184924_a68fb5eb9b_o.jpg,https://www.flickr.com/photos/manc72/5965184924,0.902384,0.727547,0.998865,0.772075
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.39375,0.534232,0.4925,0.672199
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.050625,0.011411,0.2225,0.171162
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.2825,0.159751,0.34625,0.23029
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.2875,0.253112,0.3925,0.338174
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.38375,0.530083,0.4875,0.665975
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.395,0.0861,0.48625,0.196058
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.44125,0.779046,0.504375,0.821577
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.464375,0.83195,0.564375,0.927386
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.473125,0.423237,0.569375,0.506224
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.519375,0.175311,0.58375,0.215768
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.5475,0.251037,0.6475,0.345436
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.606875,0.485477,0.661875,0.540456
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.620625,0.028008,0.685,0.092324
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.63625,0.538382,0.724375,0.643154
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.63875,0.145228,0.728125,0.196058
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.6525,0.094398,0.7375,0.159751
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.771875,0.276971,0.818125,0.3361
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.79875,0.062241,0.875625,0.145228
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.826875,0.327801,0.881875,0.400415
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.866875,0.151452,0.923125,0.213693
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.868125,0.689834,0.926875,0.732365
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.875625,0.426349,0.928125,0.470954
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.8875,0.459544,0.981875,0.570539
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.895,0.198133,0.976875,0.295643
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.89625,0.751037,0.978125,0.819502
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.0,0.0,0.999375,0.998963
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.0525,0.006224,0.22125,0.167012
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.281875,0.167012,0.343125,0.235477
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.283125,0.235477,0.398125,0.346473
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.36625,0.460581,0.42375,0.529046
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.37,0.016598,0.431875,0.073651
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.389375,0.075726,0.486875,0.195021
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.433125,0.762448,0.501875,0.830913
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.435625,0.330913,0.503125,0.395228
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.46625,0.839212,0.57125,0.941909
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.47125,0.409751,0.57125,0.507261
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.515,0.626556,0.57625,0.681535
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.5225,0.167012,0.57875,0.225104
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.52875,0.658714,0.640625,0.778008
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.544375,0.245851,0.648125,0.348548
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.604375,0.474066,0.665,0.539419
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.615,0.029046,0.67875,0.079876
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.62,0.135892,0.646875,0.184647
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.63125,0.533195,0.7225,0.644191
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.643125,0.09751,0.735,0.197095
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.761875,0.80083,0.825,0.865145
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.763125,0.014523,0.814375,0.065353
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.77,0.280083,0.82375,0.337137
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.7725,0.539419,0.810625,0.60166
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.78375,0.628631,0.835,0.695021
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.790625,0.839212,0.87875,0.934647
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.799375,0.059129,0.8725,0.144191
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.8225,0.328838,0.88,0.405602
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.82875,0.909751,0.87125,0.960581
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.83625,0.605809,0.87625,0.664938
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.861875,0.686722,0.92625,0.741701
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.865625,0.150415,0.92375,0.220954
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.8875,0.745851,0.98125,0.822614
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.89,0.195021,0.9775,0.294606
4b106e34548c5921,https://farm2.staticflickr.com/2705/5732123682_6f7e322c23_o.jpg,https://www.flickr.com/photos/mechnine/5732123682,0.88375,0.459544,0.978125,0.564315
1166bfacb4b9a810,https://farm1.staticflickr.com/5466/9053104623_f073b3266b_o.jpg,https://www.flickr.com/photos/sergiokc/9053104623,0.246732,0.001634,0.830065,0.960784
1166bfacb4b9a810,https://farm1.staticflickr.com/5466/9053104623_f073b3266b_o.jpg,https://www.flickr.com/photos/sergiokc/9053104623,0.28268,0.312091,0.785948,0.962418
1166bfacb4b9a810,https://farm1.staticflickr.com/5466/9053104623_f073b3266b_o.jpg,https://www.flickr.com/photos/sergiokc/9053104623,0.428105,0.070261,0.72549,0.457516
a0a8f0c4edb62f50,https://farm1.staticflickr.com/1433/5185184747_f00318e63d_o.jpg,https://www.flickr.com/photos/hendry/5185184747,0.610625,0.558333,0.82375,0.834167
a0a8f0c4edb62f50,https://farm1.staticflickr.com/1433/5185184747_f00318e63d_o.jpg,https://www.flickr.com/photos/hendry/5185184747,0.09375,0.045,0.83,0.949167
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.31875,0.635185,0.442361,0.819444
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.047222,0.560185,0.102778,0.637963
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.054861,0.678704,0.102778,0.744444
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.097917,0.091667,0.159722,0.189815
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.101389,0.558333,0.144444,0.640741
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.102778,0.237963,0.150694,0.343519
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.102778,0.784259,0.156944,0.9
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.102778,0.651852,0.159722,0.727778
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.159722,0.552778,0.197222,0.637963
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.211806,0.39537,0.234028,0.461111
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.218056,0.664815,0.273611,0.762037
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.225,0.112037,0.276389,0.2
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.236111,0.400926,0.258333,0.459259
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.2375,0.801852,0.284028,0.889815
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.258333,0.269444,0.289583,0.341667
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.258333,0.39537,0.289583,0.452778
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.284028,0.399074,0.310417,0.452778
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.334722,0.237963,0.403472,0.37963
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.336111,0.093519,0.420139,0.183333
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.346528,0.813889,0.388194,0.92963
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.394444,0.819444,0.442361,0.935185
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.452778,0.223148,0.530556,0.337037
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.460417,0.506481,0.522917,0.550926
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.470833,0.534259,0.524306,0.6
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.470833,0.112037,0.538194,0.174074
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.488889,0.562963,0.55625,0.668519
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.533333,0.103704,0.590278,0.203704
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.597917,0.658333,0.657639,0.777778
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.600694,0.239815,0.657639,0.355556
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.6125,0.831481,0.660417,0.925926
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.686111,0.813889,0.735417,0.909259
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.686111,0.376852,0.781944,0.511111
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.697917,0.105556,0.736806,0.175926
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.720833,0.25,0.801389,0.340741
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.725,0.755556,0.747222,0.798148
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.729167,0.113889,0.757639,0.189815
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.75,0.834259,0.781944,0.912037
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.752083,0.772222,0.790972,0.853704
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.757639,0.133333,0.792361,0.193519
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.779167,0.865741,0.818056,0.9
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.792361,0.777778,0.867361,0.907407
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.825,0.107407,0.905556,0.243519
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.858333,0.796296,0.910417,0.872222
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.895833,0.877778,0.944444,0.963889
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.029167,0.011111,0.957639,0.988889
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.052083,0.593518,0.086806,0.635185
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.076389,0.42037,0.109028,0.513889
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.098611,0.477778,0.122917,0.512037
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.111806,0.59537,0.136111,0.639815
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.1125,0.294444,0.147917,0.348148
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.115278,0.834259,0.145139,0.914815
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.124306,0.475926,0.147917,0.507407
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.154167,0.465741,0.170833,0.49537
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.163194,0.587037,0.191667,0.649074
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.172222,0.702778,0.203472,0.766667
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.193056,0.097222,0.225694,0.138889
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.224306,0.714815,0.258333,0.757407
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.231944,0.132407,0.277778,0.199074
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.238889,0.840741,0.267361,0.876852
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.24375,0.425926,0.256944,0.443519
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.264583,0.306481,0.2875,0.339815
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.269444,0.419444,0.286806,0.455556
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.345833,0.289815,0.382639,0.362037
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.354167,0.849074,0.373611,0.902778
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.360417,0.711111,0.403472,0.79537
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.403472,0.872222,0.425,0.906482
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.4625,0.509259,0.508333,0.561111
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.468056,0.840741,0.4875,0.894444
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.481944,0.276852,0.534028,0.360185
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.513194,0.773148,0.540278,0.823148
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.520139,0.607407,0.548611,0.643519
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.553472,0.150926,0.575694,0.188889
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.586111,0.356481,0.615972,0.408333
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.615972,0.292593,0.658333,0.330556
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.618056,0.702778,0.650694,0.762963
88fe881687e94b0b,https://c4.staticflickr.com/9/8306/7963102078_046900ee7a_o.jpg,https://www.flickr.com/photos/bakaotaku/7963102078,0.69375,0.415741,0.750694,0.512037
